Depth;ABDCQF01;ABDCQF02;ABDCQF03;ABDCQF04;BS;CALI;DRHO;DT;DTS;GR;NPHI;PEF;RACEHM;RACELM;RHOB;ROP;RPCEHM;RPCELM;RT
3515;2.6294;2.6064;2.6081;2.6078;8.5;8.672;0.0626;70.8459;121.7419;37.7302;0.1183;6.0511;3.0441;2.6631;2.6067;23.311;3.6679;3.2546;3.6679
3515.1;2.6293;2.5886;2.6101;2.6146;8.5;8.703;0.0736;71.1796;122.3161;38.2006;0.1095;6.0082;3.0966;2.6437;2.6021;23.6502;3.5445;3.2095;3.5445
3515.2;2.6164;2.5637;2.5948;2.6112;8.5;8.6719;0.0856;71.5132;122.8895;38.7538;0.105;5.9531;3.0126;2.5814;2.5839;23.9925;3.6637;3.2169;3.6637
3515.3;2.5869;2.5302;2.564;2.5912;8.5;8.672;0.0869;71.7604;123.1566;37.2196;0.1019;5.9358;2.8528;2.5026;2.5513;24.3348;3.8665;3.1985;3.8665
3515.4;2.5456;2.497;2.5359;2.5614;8.5;8.7031;0.0748;71.8868;122.9939;35.4828;0.102;5.9982;2.7574;2.4643;2.5191;24.6766;3.7785;3.1597;3.7785
3515.5;2.5131;2.4819;2.5294;2.5429;8.5;8.6875;0.0613;72.0131;122.831;34.6935;0.1119;6.1251;2.7289;2.4455;2.5076;24.8408;3.386;3.0123;3.386
3515.6;2.5083;2.4952;2.5477;2.548;8.5;8.7031;0.0586;72.0917;122.5767;32.9083;0.1233;6.272;2.6295;2.4032;2.5216;25.0049;3.1453;2.846;3.1453
3515.7;2.5261;2.5224;2.5693;2.5663;8.5;8.7032;0.0689;72.0887;122.1658;32.2309;0.1412;6.3665;2.4643;2.303;2.5453;25.1699;3.3386;2.819;3.3386
3515.8;2.5481;2.5399;2.5733;2.5813;8.5;8.7266;0.0847;72.0851;121.7548;32.467;0.1572;6.3748;2.5047;2.2329;2.5591;25.6276;3.3821;2.8025;3.3821
3515.9;2.5573;2.5311;2.5533;2.5829;8.5;8.7265;0.0951;71.8434;121.3277;34.3323;0.1734;6.2992;2.6527;2.2384;2.5517;26.0853;2.8774;2.6217;2.8774
3516;2.5505;2.4975;2.5147;2.5693;8.5;8.7031;0.0955;71.0968;120.8664;36.4101;0.1779;6.1767;2.6252;2.2391;2.5267;26.5426;2.6195;2.4845;2.6195
3516.1;2.5379;2.4575;2.4697;2.5445;8.5;8.6875;0.0882;70.3502;120.4051;39.628;0.1777;6.043;2.4155;2.1563;2.4948;26.8581;2.7135;2.4574;2.7135
3516.2;2.5287;2.4284;2.4306;2.5158;8.5;8.6718;0.0783;69.5643;119.948;44.5331;0.1735;5.9182;2.2302;2.0489;2.4663;27.1737;2.8982;2.4219;2.8982
3516.3;2.5269;2.4127;2.404;2.4921;8.5;8.6485;0.0701;68.6738;119.5023;49.0048;0.1737;5.8219;2.0433;1.9723;2.4475;27.4887;2.8298;2.3337;2.8298
3516.4;2.53;2.4065;2.3922;2.4792;8.5;8.6719;0.0647;67.7833;119.0566;52.5431;0.1703;5.7771;1.9248;1.8424;2.4398;27.6103;2.5454;2.1263;2.5454
3516.5;2.5361;2.4066;2.3922;2.4765;8.5;8.6875;0.0613;66.8902;118.603;54.3376;0.1683;5.7859;1.8648;1.773;2.4414;27.7318;2.1309;1.9595;2.1309
3516.6;2.5432;2.4144;2.4008;2.4802;8.5;8.7031;0.0595;65.9878;118.1222;53.8692;0.1652;5.8232;1.7867;1.732;2.4501;27.8534;2.1597;1.8958;2.1597
3516.7;2.5476;2.4288;2.4132;2.4876;8.5;8.7031;0.0586;65.0858;117.6415;57.8943;0.1586;5.8431;1.758;1.6695;2.4621;27.975;2.6168;1.9919;2.6168
3516.8;2.5447;2.4473;2.4272;2.4963;8.5;8.7031;0.058;64.3608;117.2402;60.538;0.15;5.8404;1.7628;1.6421;2.4737;28.0967;2.796;2.0703;2.796
3516.9;2.5303;2.4675;2.4417;2.5049;8.5;8.703;0.0574;64.4588;117.2072;60.91;0.1457;5.829;1.7999;1.6385;2.4825;28.2182;2.83;2.0782;2.83
3517;2.5086;2.488;2.4535;2.5131;8.5;8.6718;0.057;64.557;117.1744;61.3954;0.1441;5.8247;1.7948;1.6107;2.4879;28.3311;2.9867;2.1221;2.9867
3517.1;2.4967;2.5042;2.4567;2.5208;8.5;8.625;0.0574;64.7122;117.1559;65.7688;0.1484;5.8321;1.7909;1.5806;2.4908;28.444;3.1921;2.1441;3.1921
3517.2;2.5056;2.5117;2.4474;2.5286;8.5;8.625;0.0585;65.2522;117.2347;70.0543;0.1492;5.8214;1.8567;1.5808;2.4916;28.5565;2.8435;2.1137;2.8435
3517.3;2.5254;2.5113;2.4315;2.5356;8.5;8.6251;0.0597;65.7924;117.3135;68.1451;0.1474;5.7742;2.0115;1.6047;2.4907;28.5644;2.2797;1.9374;2.2797
3517.4;2.5424;2.5064;2.4154;2.5413;8.5;8.6485;0.0605;66.3701;117.4128;61.7011;0.1404;5.6784;2.0599;1.6079;2.4879;28.5722;2.0467;1.8701;2.0467
3517.5;2.5555;2.4999;2.4018;2.5464;8.5;8.6719;0.06;67.3718;117.7418;55.7445;0.1353;5.5698;1.8561;1.5593;2.4847;28.5799;2.559;1.9492;2.559
3517.6;2.5664;2.4946;2.3945;2.5484;8.5;8.6718;0.0567;68.3734;118.0708;52.2422;0.1303;5.526;1.7415;1.5109;2.483;28.4952;3.2913;2.0921;3.2913
3517.7;2.5741;2.4933;2.3989;2.5456;8.5;8.625;0.0508;69.3587;118.3998;51.1802;0.1295;5.5837;1.7677;1.4862;2.4848;28.4105;4.1451;2.2306;4.1451
3517.8;2.5763;2.4981;2.4185;2.5406;8.5;8.6251;0.0452;69.8742;118.7265;48.143;0.1271;5.7312;1.8389;1.484;2.4924;28.326;3.8706;2.2349;3.8706
3517.9;2.575;2.5095;2.4507;2.5398;8.5;8.6719;0.0434;70.3896;119.0532;44.0221;0.123;5.9007;1.904;1.4911;2.5055;28.3178;3.5329;2.1834;3.5329
3518;2.5744;2.5235;2.4817;2.5472;8.5;8.6719;0.047;70.9035;119.3813;42.1816;0.1223;6.015;1.9017;1.4889;2.5202;28.3095;3.3084;2.1253;3.3084
3518.1;2.5766;2.5364;2.5002;2.5593;8.5;8.672;0.0527;70.7654;120.3245;40.2911;0.1214;6.0443;1.8631;1.4841;2.5318;28.3002;3.1777;2.0808;3.1777
3518.2;2.5805;2.5434;2.505;2.5688;8.5;8.7031;0.0567;70.362;121.19;39.3952;0.1186;6.0009;1.7684;1.4908;2.537;27.9673;2.9584;2.0122;2.9584
3518.3;2.5867;2.5444;2.5062;2.572;8.5;8.703;0.0588;71.0109;120.1094;39.9443;0.1187;5.938;1.6741;1.4929;2.5398;27.6343;2.6484;1.9341;2.6484
3518.4;2.5928;2.5438;2.5138;2.5702;8.5;8.6719;0.0609;71.9867;118.6209;41.8038;0.1232;5.8815;1.6348;1.5039;2.544;27.302;2.3875;1.8628;2.3875
3518.5;2.5927;2.5463;2.5298;2.5642;8.5;8.6875;0.0643;72.3712;119.7365;44.9218;0.1264;5.8558;1.6247;1.5219;2.5498;27.1548;2.0692;1.7708;2.0692
3518.6;2.582;2.5511;2.5455;2.5552;8.5;8.7032;0.0677;72.5357;120.5014;47.3193;0.1323;5.8681;1.6821;1.5552;2.5528;27.0077;1.843;1.7135;1.843
3518.7;2.5617;2.5531;2.5515;2.5444;8.5;8.7265;0.0684;72.7464;121.4697;49.5163;0.1338;5.9043;1.7426;1.5868;2.5492;26.8611;1.7999;1.7252;1.7999
3518.8;2.5383;2.5489;2.5482;2.5334;8.5;8.7031;0.0657;72.9584;122.4435;51.0307;0.1388;5.9303;1.8344;1.6131;2.5403;26.9408;1.8777;1.8036;1.8777
3518.9;2.5173;2.5405;2.5438;2.5239;8.5;8.7031;0.0617;73.1547;123.4232;51.4463;0.1392;5.918;1.9454;1.631;2.5315;27.0204;2.2657;1.9872;2.2657
3519;2.5005;2.5336;2.5477;2.5133;8.5;8.7031;0.0596;73.3373;124.408;51.4693;0.1385;5.8888;1.9829;1.6615;2.5271;27.1001;2.6415;2.1064;2.6415
3519.1;2.4892;2.5334;2.5621;2.5015;8.5;8.7031;0.0608;73.5154;125.3941;51.7884;0.1364;5.8853;1.9849;1.701;2.5291;27.1847;2.5048;2.0749;2.5048
3519.2;2.4834;2.5403;2.579;2.4925;8.5;8.7031;0.0638;73.6426;126.255;52.899;0.1324;5.9416;2.0026;1.7407;2.5351;27.2694;2.1846;2.0239;2.1846
3519.3;2.4842;2.55;2.5893;2.4925;8.5;8.7031;0.0652;73.6803;126.8952;55.1419;0.1278;6.046;2.1553;1.815;2.5413;27.3542;1.8475;1.9489;1.8475
3519.4;2.4929;2.5587;2.5924;2.504;8.5;8.7031;0.0651;73.6627;127.3992;56.2251;0.1257;6.151;2.2983;1.8617;2.5478;27.495;1.8995;1.9914;1.8995
3519.5;2.5095;2.5665;2.5915;2.5216;8.5;8.7031;0.0657;73.6179;127.8344;58.7485;0.1284;6.2184;2.2346;1.8385;2.5555;27.6357;2.3761;2.1903;2.3761
3519.6;2.5315;2.5745;2.5859;2.5388;8.5;8.7031;0.0675;73.43;127.9052;59.4542;0.1356;6.2018;2.1787;1.8143;2.5629;27.7761;2.6707;2.3021;2.6707
3519.7;2.5501;2.5816;2.5745;2.5503;8.5;8.7031;0.0698;73.0959;127.6038;58.5722;0.1455;6.073;2.2219;1.8166;2.5659;27.8123;2.5595;2.2653;2.5595
3519.8;2.5595;2.5836;2.5585;2.5529;8.5;8.7031;0.0718;72.7615;127.3018;58.1854;0.1557;5.8641;2.2578;1.8203;2.562;27.8485;2.3938;2.2132;2.3938
3519.9;2.5599;2.5765;2.5409;2.5492;8.5;8.7031;0.0729;72.3419;126.7316;59.5307;0.1652;5.681;2.2543;1.8045;2.5514;27.8852;2.3866;2.1973;2.3866
3520;2.5535;2.5584;2.5251;2.5404;8.5;8.6875;0.0726;71.8192;125.8375;60.9898;0.1727;5.6093;2.2396;1.7933;2.5358;28.0962;2.4792;2.2151;2.4792
3520.1;2.5422;2.5326;2.5121;2.5291;8.5;8.7031;0.0699;71.269;124.8565;62.1313;0.1683;5.662;2.1771;1.758;2.5194;28.3073;2.6536;2.2366;2.6536
3520.2;2.5299;2.5077;2.5051;2.5198;8.5;8.6875;0.065;70.7427;123.8815;60.5702;0.1559;5.7905;2.0356;1.6801;2.5074;28.5177;3.0373;2.264;3.0373
3520.3;2.5198;2.4929;2.5056;2.5152;8.5;8.7031;0.0601;70.2635;122.918;59.4424;0.1325;5.931;1.9538;1.6446;2.5032;28.5272;3.0088;2.2143;3.0088
3520.4;2.5134;2.4945;2.5138;2.5166;8.5;8.6875;0.057;69.8172;121.9627;55.9182;0.1087;6.0539;1.8954;1.6273;2.5075;28.5367;2.8292;2.1491;2.8292
3520.5;2.5124;2.5102;2.5289;2.5227;8.5;8.6719;0.0559;69.4048;121.044;52.9287;0.0947;6.1513;1.9571;1.6442;2.5186;28.5462;2.6279;2.109;2.6279
3520.6;2.518;2.5309;2.5483;2.5318;8.5;8.6875;0.0551;69.1246;120.2682;50.6571;0.0787;6.2179;2.1092;1.6875;2.5345;28.5479;2.2311;2.0037;2.2311
3520.7;2.529;2.5502;2.5725;2.5462;8.5;8.6719;0.0534;69.0365;119.7003;49.8249;0.089;6.2722;2.0887;1.7051;2.5533;28.5497;1.9354;1.9045;1.9354
3520.8;2.5417;2.5655;2.5999;2.5661;8.5;8.6875;0.0515;68.9486;119.1328;51.3034;0.0892;6.3324;2.0001;1.7207;2.5739;28.5515;1.8773;1.887;1.8773
3520.9;2.5554;2.5824;2.6284;2.5897;8.5;8.6719;0.0514;68.936;118.7339;54.2835;0.0948;6.395;1.9856;1.7491;2.5951;28.5532;1.983;1.9431;1.983
3521;2.5717;2.602;2.6502;2.6108;8.5;8.6719;0.0541;69.0752;118.6741;56.4107;0.098;6.4427;2.0803;1.8089;2.6145;28.555;2.053;1.9945;2.053
3521.1;2.5927;2.6245;2.6618;2.6256;8.5;8.6719;0.0588;69.239;118.6693;61.4623;0.0996;6.476;2.0313;1.8408;2.6307;28.5568;2.3342;2.1016;2.3342
3521.2;2.6135;2.6431;2.6627;2.6338;8.5;8.6719;0.0646;69.4307;118.7278;66.2065;0.0996;6.4858;2.0864;1.8973;2.6409;28.5586;2.9923;2.3967;2.9923
3521.3;2.6279;2.6526;2.6552;2.6397;8.5;8.6719;0.0707;69.7034;118.9678;70.0271;0.0984;6.4498;2.2475;1.9798;2.6437;28.5603;3.1153;2.5598;3.1153
3521.4;2.6334;2.65;2.6385;2.6419;8.5;8.6719;0.0746;70.0288;119.3264;73.7324;0.0972;6.3632;2.4138;2.018;2.6364;28.5615;3.1896;2.6508;3.1896
3521.5;2.6342;2.6353;2.6137;2.6339;8.5;8.6719;0.0741;70.3528;119.6871;74.8454;0.0966;6.2716;2.3552;2.0037;2.6208;28.3562;3.2376;2.6337;3.2376
3521.6;2.6329;2.6172;2.5917;2.6166;8.5;8.6719;0.0684;70.6707;120.0568;73.2648;0.0974;6.2318;2.3808;2.0428;2.6043;28.1509;3.1253;2.6162;3.1253
3521.7;2.6285;2.6048;2.5834;2.5994;8.5;8.6719;0.0609;70.9781;120.4421;67.1575;0.0995;6.2525;2.3722;2.0714;2.5946;27.9447;3.1903;2.6512;3.1903
3521.8;2.6199;2.6034;2.5902;2.5924;8.5;8.6719;0.0569;71.2835;120.8249;56.2602;0.1026;6.2896;2.4266;2.1159;2.5956;27.4232;3.1084;2.653;3.1084
3521.9;2.6096;2.6119;2.605;2.5954;8.5;8.6719;0.058;71.5544;121.1655;45.0384;0.1059;6.2997;2.534;2.187;2.6034;26.9016;2.7487;2.5831;2.7487
3522;2.6037;2.6199;2.6162;2.5997;8.5;8.6719;0.0625;71.6551;121.2973;39.6498;0.1093;6.2454;2.5337;2.2383;2.6096;26.3804;2.6875;2.5844;2.6875
3522.1;2.6039;2.6164;2.6147;2.5974;8.5;8.6719;0.0665;71.747;121.4181;38.3104;0.113;6.1276;2.5612;2.2532;2.607;25.9614;2.5204;2.5091;2.5204
3522.2;2.6062;2.598;2.5997;2.5876;8.5;8.6719;0.0678;71.8128;121.5119;37.1124;0.1168;5.9684;2.5637;2.2508;2.5941;25.5424;2.4071;2.4636;2.4071
3522.3;2.6076;2.5758;2.5803;2.5758;8.5;8.6718;0.0679;71.7064;121.4263;36.1559;0.1237;5.815;2.5454;2.2381;2.5788;25.1248;2.3378;2.4431;2.3378
3522.4;2.6072;2.5636;2.566;2.5653;8.5;8.625;0.0686;71.5116;121.2483;37.1223;0.1272;5.7004;2.5305;2.2209;2.568;25.15;2.3231;2.4348;2.3231
3522.5;2.6048;2.5628;2.5595;2.5544;8.5;8.6251;0.0702;71.311;121.0743;36.5029;0.1266;5.6591;2.5287;2.207;2.5633;25.1752;2.308;2.4263;2.308
3522.6;2.5981;2.5683;2.5604;2.5417;8.5;8.6719;0.071;71.047;120.9451;36.1992;0.1277;5.693;2.5624;2.2045;2.562;25.1999;2.2736;2.4133;2.2736
3522.7;2.5863;2.5722;2.5665;2.5255;8.5;8.6719;0.069;70.6767;120.8908;36.7225;0.1287;5.7572;2.61;2.2054;2.5609;25.0439;2.2454;2.4036;2.2454
3522.8;2.5712;2.5699;2.5762;2.5103;8.5;8.6719;0.0635;70.3076;120.8386;36.4291;0.1311;5.8015;2.6658;2.2082;2.5592;24.8881;2.221;2.3959;2.221
3522.9;2.5545;2.5645;2.5891;2.5054;8.5;8.6719;0.0557;69.9565;120.8263;35.7937;0.135;5.8165;2.6502;2.1931;2.5592;24.7325;2.2836;2.4082;2.2836
3523;2.5417;2.5643;2.6042;2.524;8.5;8.6719;0.048;69.8646;121.3859;36.432;0.1397;5.8492;2.5784;2.1593;2.5659;24.7155;2.4068;2.43;2.4068
3523.1;2.539;2.574;2.6202;2.5608;8.5;8.6718;0.0437;69.7729;121.9455;36.9548;0.1431;5.9494;2.4049;2.0908;2.5812;24.6986;2.639;2.4691;2.639
3523.2;2.5459;2.5891;2.6346;2.5962;8.5;8.6251;0.044;69.682;122.5067;37.9908;0.1428;6.1033;2.3226;1.9973;2.601;24.6819;2.7828;2.4725;2.7828
3523.3;2.5613;2.607;2.649;2.6243;8.5;8.6719;0.0482;69.9685;123.7256;39.5021;0.1375;6.2813;2.267;1.8945;2.6219;24.7958;2.8854;2.4552;2.8854
3523.4;2.5858;2.6269;2.6636;2.6452;8.5;8.6719;0.0563;70.3948;125.1878;43.1405;0.1264;6.4634;2.0936;1.8026;2.6426;24.9097;2.9234;2.3657;2.9234
3523.5;2.618;2.6447;2.6752;2.659;8.5;8.6719;0.0672;70.8264;126.6588;45.3181;0.1116;6.5961;1.9809;1.7279;2.6587;25.0244;2.855;2.2629;2.855
3523.6;2.6442;2.6515;2.6725;2.6638;8.5;8.6719;0.0786;71.535;128.4884;46.2741;0.0972;6.5949;1.9453;1.6751;2.6611;25.4061;2.6524;2.1433;2.6524
3523.7;2.653;2.6403;2.6494;2.6595;8.5;8.6719;0.0889;72.613;130.796;51.3984;0.0875;6.4261;1.918;1.6011;2.6463;25.7877;2.6533;2.0887;2.6533
3523.8;2.6488;2.6097;2.6068;2.6449;8.5;8.6719;0.0963;73.7237;133.1456;53.4981;0.0847;6.1333;1.8675;1.5241;2.6155;26.1692;2.7263;2.0477;2.7263
3523.9;2.6402;2.5627;2.5495;2.6143;8.5;8.6718;0.0987;74.8873;135.5021;56.5493;0.0881;5.7836;1.6936;1.4572;2.5696;26.4674;2.9082;1.9954;2.9082
3524;2.6254;2.5063;2.4865;2.563;8.5;8.625;0.094;76.3817;137.9014;60.4152;0.1005;5.4794;1.53;1.384;2.5157;26.7657;2.6303;1.854;2.6303
3524.1;2.6003;2.4536;2.4328;2.4984;8.5;8.6249;0.0843;77.9265;140.3071;62.4399;0.1183;5.3098;1.456;1.3454;2.4644;27.0636;2.1921;1.6987;2.1921
3524.2;2.5628;2.4147;2.3986;2.438;8.5;8.5781;0.075;79.4705;142.7123;64.3181;0.1374;5.2875;1.4195;1.3119;2.4261;27.2727;1.888;1.5732;1.888
3524.3;2.5212;2.3926;2.385;2.3992;8.5;8.5782;0.0685;80.6465;144.8588;63.6913;0.1567;5.3594;1.4276;1.2682;2.4032;27.4818;1.5438;1.4036;1.5438
3524.4;2.4832;2.3815;2.3807;2.3822;8.5;8.625;0.0632;81.6842;146.9081;64.0277;0.1697;5.4687;1.3424;1.2123;2.3918;27.6883;1.3054;1.2043;1.3054
3524.5;2.4558;2.378;2.3794;2.3803;8.5;8.625;0.0579;82.6973;148.939;66.1551;0.1805;5.5743;1.175;1.1563;2.388;27.002;1.0847;1.0763;1.0847
3524.6;2.4396;2.3814;2.3792;2.3868;8.5;8.625;0.0544;83.3895;150.304;66.0507;0.1886;5.6365;1.023;1.1161;2.3895;26.3157;0.9545;0.995;0.9545
3524.7;2.4294;2.3895;2.3805;2.3978;8.5;8.625;0.0543;83.7282;150.9355;59.2142;0.1956;5.6495;0.9118;1.0929;2.394;25.6299;0.8402;0.9317;0.8402
3524.8;2.4196;2.3962;2.3817;2.4086;8.5;8.625;0.0552;83.9721;151.3703;50.6152;0.202;5.647;0.8647;1.0837;2.397;25.1096;0.7485;0.8783;0.7485
3524.9;2.4049;2.3973;2.3816;2.4133;8.5;8.625;0.0536;84.1025;151.5923;45.261;0.2057;5.6819;0.9023;1.0781;2.3956;24.5894;0.7426;0.8629;0.7426
3525;2.389;2.3948;2.3823;2.4117;8.5;8.625;0.0497;83.8323;151.0642;46.2824;0.205;5.7657;1.0226;1.0782;2.3925;24.0707;0.7673;0.8774;0.7673
3525.1;2.3816;2.3946;2.3888;2.4079;8.5;8.625;0.047;83.4087;150.2485;49.6945;0.2007;5.8446;1.0626;1.0904;2.3937;24.0953;0.9484;0.9939;0.9484
3525.2;2.388;2.3999;2.4039;2.4084;8.5;8.6251;0.0489;82.9845;149.431;50.9536;0.1926;5.8623;1.024;1.0963;2.4022;24.1199;1.161;1.1048;1.161
3525.3;2.4026;2.4086;2.4236;2.4153;8.5;8.6719;0.0535;82.3287;147.8548;53.7296;0.1883;5.8327;1.0428;1.1278;2.4146;24.1459;1.1745;1.1297;1.1745
3525.4;2.411;2.4164;2.44;2.4253;8.5;8.672;0.0564;81.561;145.9123;53.9303;0.1856;5.8283;1.1019;1.1655;2.4245;24.6733;1.0523;1.1101;1.0523
3525.5;2.4031;2.4225;2.4513;2.4338;8.5;8.7031;0.055;80.7736;143.9053;54.4957;0.1818;5.8928;1.1809;1.2078;2.43;25.2007;0.9514;1.091;0.9514
3525.6;2.385;2.4313;2.4621;2.4409;8.5;8.703;0.0511;79.9208;141.9281;57.9243;0.1814;5.9818;1.21;1.233;2.4347;25.7278;1.0007;1.1229;1.0007
3525.7;2.3712;2.4455;2.4749;2.45;8.5;8.6719;0.0481;78.9984;139.9828;57.6576;0.1774;6.0168;1.2276;1.2503;2.4427;26.1328;1.1447;1.193;1.1447
3525.8;2.3752;2.4609;2.4832;2.4616;8.5;8.6719;0.048;78.0479;138.0503;59.1974;0.1719;5.9569;1.2472;1.2628;2.4522;26.5378;1.3942;1.3078;1.3942
3525.9;2.4007;2.4712;2.4792;2.4705;8.5;8.6718;0.0486;77.1217;136.1363;62.0654;0.1687;5.8599;1.3151;1.2892;2.4586;26.9428;1.7271;1.4689;1.7271
3526;2.4362;2.475;2.468;2.4717;8.5;8.625;0.047;76.2567;134.2697;68.481;0.1625;5.8302;1.407;1.3303;2.4616;27.3806;2.0475;1.641;2.0475
3526.1;2.4679;2.4783;2.4648;2.4695;8.5;8.625;0.0431;75.4316;132.4338;70.1213;0.1546;5.9294;1.5186;1.3832;2.4678;27.8184;2.3327;1.8116;2.3327
3526.2;2.4869;2.4888;2.4835;2.4778;8.5;8.625;0.0407;74.6066;130.6034;70.89;0.1448;6.1262;1.6314;1.4322;2.4858;28.2549;2.4429;1.9002;2.4429
3526.3;2.4975;2.5105;2.5226;2.5054;8.5;8.625;0.0427;73.7884;129.0166;76.4469;0.1338;6.33;1.738;1.4849;2.5154;28.2865;2.4226;1.9568;2.4226
3526.4;2.5093;2.537;2.5629;2.5442;8.5;8.6251;0.0487;72.9757;127.6216;81.6005;0.1241;6.4585;1.8812;1.5445;2.5473;28.318;2.3388;2.0029;2.3388
3526.5;2.5268;2.5583;2.5872;2.578;8.5;8.6719;0.0556;72.1636;126.2437;82.1229;0.1155;6.4898;2.1416;1.6194;2.5696;28.3497;2.2555;2.0636;2.2555
3526.6;2.5481;2.5682;2.591;2.5975;8.5;8.6719;0.0611;71.418;124.9568;77.623;0.115;6.4674;2.296;1.6786;2.579;28.4241;2.5669;2.2105;2.5669
3526.7;2.568;2.5675;2.5822;2.605;8.5;8.6719;0.0633;70.7568;123.7854;70.891;0.1177;6.4534;2.3733;1.7211;2.5789;28.4985;3.2471;2.4537;3.2471
3526.8;2.5832;2.5646;2.5717;2.6051;8.5;8.6719;0.061;70.1315;122.6634;63.4291;0.1196;6.4865;2.3704;1.7436;2.5761;28.5728;4.3474;2.8123;4.3474
3526.9;2.5942;2.5688;2.5693;2.6041;8.5;8.6719;0.0555;69.4912;121.5965;57.6452;0.1165;6.5597;2.4983;1.8009;2.5788;28.5745;5.1127;3.1478;5.1127
3527;2.606;2.5852;2.5813;2.6087;8.5;8.6719;0.0503;68.8158;120.6582;55.2056;0.1088;6.641;2.6415;1.8589;2.592;28.5763;5.5935;3.3918;5.5935
3527.1;2.6214;2.6088;2.6042;2.6221;8.5;8.6719;0.0491;68.1101;119.8317;51.6491;0.0987;6.7072;2.7901;1.9157;2.6124;28.578;5.8329;3.5593;5.8329
3527.2;2.6363;2.6311;2.6293;2.6409;8.5;8.6719;0.0519;67.4102;119.0025;46.2065;0.0896;6.7595;2.9097;1.9659;2.6318;28.552;5.937;3.6987;5.937
3527.3;2.6411;2.6465;2.6465;2.6572;8.5;8.6719;0.0554;66.7557;118.1524;42.3089;0.0844;6.7926;3.0461;2.0334;2.642;28.526;5.8686;3.8019;5.8686
3527.4;2.631;2.6545;2.6513;2.6681;8.5;8.6719;0.0572;66.1754;117.2679;39.8058;0.0846;6.791;3.2356;2.1134;2.6427;28.4999;5.6806;3.8863;5.6806
3527.5;2.6139;2.6555;2.6461;2.6725;8.5;8.6719;0.0568;65.595;116.3835;38.9344;0.0893;6.7426;3.5391;2.2063;2.6382;28.4372;5.3712;3.9605;5.3712
3527.6;2.6012;2.6528;2.6385;2.6712;8.5;8.6719;0.055;64.9677;115.5068;37.8616;0.0943;6.6501;4;2.2914;2.6343;28.3745;5.1646;4.0447;5.1646
3527.7;2.5984;2.6503;2.6352;2.6661;8.5;8.6719;0.0535;64.2542;114.6438;37.3855;0.0947;6.5487;4.2542;2.3582;2.6343;28.3105;5.3757;4.2071;5.3757
3527.8;2.6045;2.6509;2.6414;2.6598;8.5;8.6719;0.053;63.5102;113.7859;37.3549;0.0888;6.4717;4.2139;2.4033;2.638;27.8019;6.1013;4.4679;6.1013
3527.9;2.6162;2.6504;2.6524;2.6547;8.5;8.6719;0.0537;62.8627;112.9235;37.957;0.0795;6.4243;4.0779;2.4416;2.6422;27.2933;7.1558;4.7944;7.1558
3528;2.6301;2.6444;2.6613;2.6485;8.5;8.6719;0.0544;62.4851;112.0494;38.2642;0.0722;6.3845;4.0177;2.4853;2.6434;26.7833;7.7055;4.9864;7.7055
3528.1;2.6387;2.6334;2.6639;2.6397;8.5;8.6719;0.0537;62.3641;111.1641;41.9655;0.0698;6.3387;4.0152;2.5316;2.639;25.7803;7.8403;5.0669;7.8403
3528.2;2.6341;2.6232;2.6626;2.6301;8.5;8.6719;0.0522;62.2569;110.3024;47.2152;0.0718;6.322;4.0428;2.5728;2.631;24.7772;7.6337;5.0519;7.6337
3528.3;2.6181;2.6182;2.6613;2.6231;8.5;8.6718;0.0505;62.2226;109.566;51.5059;0.0761;6.365;4.0767;2.6087;2.6233;23.776;7.4995;5.0394;7.4995
3528.4;2.6019;2.6191;2.6614;2.6206;8.5;8.6485;0.0494;62.3592;109.1266;52.9425;0.0835;6.4461;4.1288;2.6403;2.6199;23.4175;7.4216;5.0331;7.4216
3528.5;2.597;2.6249;2.6637;2.6231;8.5;8.6719;0.0491;62.4971;108.6832;46.219;0.0833;6.5228;4.2139;2.6662;2.6237;23.059;7.4097;5.038;7.4097
3528.6;2.6079;2.6347;2.668;2.6313;8.5;8.6719;0.0496;62.6219;108.3046;40.5618;0.0823;6.5656;4.2481;2.6823;2.6337;22.7007;7.3099;4.9925;7.3099
3528.7;2.6284;2.6462;2.6718;2.6469;8.5;8.6719;0.0506;62.7031;108.1442;39.5224;0.0766;6.5867;4.1807;2.6911;2.6468;22.3994;7.0337;4.9014;7.0337
3528.8;2.6497;2.656;2.675;2.6684;8.5;8.6719;0.0523;62.7739;108.0358;43.0835;0.0679;6.6062;4.0152;2.6932;2.6594;22.098;6.5807;4.765;6.5807
3528.9;2.6636;2.6613;2.6767;2.689;8.5;8.6719;0.0547;62.8186;107.9356;48.97;0.0599;6.6238;3.9571;2.694;2.668;21.7965;6.2134;4.6007;6.2134
3529;2.6679;2.6629;2.6768;2.7004;8.5;8.6719;0.0577;62.7325;107.8769;52.46;0.0553;6.6304;3.9126;2.6712;2.6716;21.4182;6.3871;4.5716;6.3871
3529.1;2.6653;2.6627;2.6748;2.7;8.5;8.6719;0.0606;62.4796;107.8481;54.5755;0.0548;6.6104;3.869;2.6317;2.671;21.04;6.9518;4.6331;6.9518
3529.2;2.6587;2.6614;2.6716;2.6923;8.5;8.6719;0.062;62.2316;107.7876;53.12;0.0567;6.5625;3.7986;2.5814;2.6674;20.6639;7.8015;4.7397;7.8015
